measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2018,1150.436602,1569.536607,803.068697
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,973,Substance use disorders,2,Percent,2015,0.058538575,0.069900203,0.047110024
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2015,671.6613971,886.0252958,469.3188065
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,2,Percent,2015,0.054584053,0.063382514,0.046766864
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2015,628.7215814,844.4508116,439.2667888
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,696,Unintentional injuries,2,Percent,2019,0.059430694,0.073051238,0.049362336
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2019,691.855318,981.6637471,472.352006
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,626,Musculoskeletal disorders,2,Percent,2015,0.196265932,0.223669963,0.171154603
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2015,2234.965388,2960.339336,1597.545818
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,640,Other non-communicable diseases,2,Percent,2015,0.098724315,0.11510397,0.083947662
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2015,1126.15037,1536.449207,785.7364351
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,973,Substance use disorders,2,Percent,2018,0.053919067,0.064453571,0.043521981
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2018,617.0843589,819.296923,431.3602107
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,2,Percent,2018,0.054841044,0.06415992,0.046860318
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2018,630.0162801,848.201255,438.3254639
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,961,Other infectious diseases,2,Percent,2016,0.001698487,0.002009412,0.00142917
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2016,19.59239757,27.543759,13.7429658
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,2,Percent,2016,0.015516647,0.020480891,0.011841515
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2016,176.1873215,217.2963523,137.3429766
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,688,Transport injuries,2,Percent,2014,0.005424661,0.006104658,0.004809999
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2014,62.43585346,83.03434906,44.12474751
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,2,Percent,2014,0.001397505,0.001947279,0.000990161
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2014,16.09472172,24.30408564,9.871312715
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,2,Percent,2014,0.010714152,0.014625511,0.007465916
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2014,123.5646796,189.559952,75.48524737
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,957,Enteric infections,2,Percent,2014,0.005158226,0.006158862,0.004370117
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2014,59.49902846,84.29050134,40.63464889
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,961,Other infectious diseases,2,Percent,2014,0.001695969,0.002011204,0.001425613
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2014,19.54173318,27.47074212,13.66666065
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,2,Percent,2014,0.015406786,0.02042166,0.011659697
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2014,174.7425355,215.6684005,136.4908196
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,2,Percent,2018,0.004031877,0.004851723,0.003354595
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2018,46.32057479,58.87155052,35.01713787
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,2,Percent,2019,0.004148891,0.004956148,0.00346483
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2019,47.6017071,60.62882008,35.89821743
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,2,Percent,2019,0.0013334,0.001904143,0.000923712
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2019,15.41507292,24.00975115,9.375554655
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,2,Percent,2019,0.010594509,0.014458518,0.007369004
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2019,122.6268525,190.5144094,74.7395442
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,957,Enteric infections,2,Percent,2019,0.005065046,0.006179653,0.004217462
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2019,58.63233496,84.14356074,39.74322465
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,2,Percent,2013,0.00129992,0.001834742,0.000917283
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2013,14.7720197,22.45881582,8.729456372
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,2,Percent,2013,0.0108226,0.014819628,0.007554842
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2013,123.1819458,189.3628028,74.96983447
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,957,Enteric infections,2,Percent,2013,0.005237265,0.006299963,0.004383433
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2013,59.61905,84.64747988,41.12324385
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,961,Other infectious diseases,2,Percent,2013,0.001614207,0.002003704,0.001297644
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2013,18.35778086,26.44265814,12.21321423
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,2,Percent,2013,0.014967281,0.020122882,0.011254495
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2013,167.5298775,209.9737615,129.3792484
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,640,Other non-communicable diseases,2,Percent,2018,0.099159023,0.115377302,0.084594387
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2018,1137.184052,1553.328621,794.375462
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,2,Percent,2018,0.055001873,0.071330665,0.042580264
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2018,629.7616014,916.7677645,420.5242418
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,542,Neurological disorders,2,Percent,2016,0.081612476,0.139895031,0.033955155
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2016,935.2431161,1805.22487,359.5541413
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,640,Other non-communicable diseases,2,Percent,2016,0.099754444,0.116211463,0.084682319
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2016,1137.234119,1553.847766,792.0664521
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,973,Substance use disorders,2,Percent,2019,0.054974125,0.065823301,0.044521613
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2019,637.7131294,847.7335773,443.1307983
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,2,Percent,2019,0.055731416,0.065141744,0.047535016
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2019,648.9281326,872.9997626,451.0660072
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,2,Percent,2015,0.001365035,0.001918385,0.000947464
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2015,15.57269629,24.27019759,9.350922948
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,2,Percent,2015,0.010718858,0.014600828,0.007459781
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2015,122.4219322,187.7434281,74.70789294
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,957,Enteric infections,2,Percent,2015,0.005119758,0.00615033,0.004316368
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2015,58.48289106,83.39010028,39.94678473
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,961,Other infectious diseases,2,Percent,2015,0.001644466,0.001987912,0.001348346
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2015,18.7650226,26.80867449,12.8568487
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,2,Percent,2015,0.014797283,0.019473293,0.011254114
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2015,166.1933468,205.1448785,130.0236858
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,2,Percent,2015,0.003961763,0.004787141,0.003293847
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2015,44.84061957,56.89826833,34.00060597
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,688,Transport injuries,2,Percent,2018,0.005585461,0.006273649,0.004959643
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2018,64.60288486,86.11968317,45.65721685
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,2,Percent,2018,0.001445676,0.002044223,0.001019282
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2018,16.73616828,25.43818139,10.20894956
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,2,Percent,2018,0.010616518,0.01446125,0.007387995
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2018,123.0527232,188.784393,75.01709656
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,957,Enteric infections,2,Percent,2018,0.005119363,0.006128809,0.004311062
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2018,59.34310322,83.9004566,40.71251366
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,961,Other infectious diseases,2,Percent,2019,0.001664052,0.002046243,0.001332602
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2019,19.24479518,27.46665792,12.83656565
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,2,Percent,2019,0.014784496,0.01996104,0.010879399
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2019,168.3612138,214.885277,128.7737756
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,2,Percent,2016,0.055135595,0.07169541,0.042506274
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2016,627.5354844,911.6510971,420.0110675
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,2,Percent,2017,0.001339717,0.001895462,0.000933213
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2017,15.31065066,23.73550026,9.348876618
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,2,Percent,2017,0.010692119,0.014635748,0.007460948
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2017,122.3391563,191.3411985,75.29578343
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,957,Enteric infections,2,Percent,2017,0.005152892,0.006236864,0.004292574
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2017,58.96169031,84.07099851,39.56354453
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,961,Other infectious diseases,2,Percent,2017,0.001641507,0.002046387,0.001311933
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2017,18.76698317,27.05303388,12.56154863
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,2,Percent,2017,0.014934826,0.020991606,0.010925889
3,YLDs (Years Lived with Disability),44766,West Sussex,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2017,168.0251918,217.6904523,127.0900867
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,961,Other infectious diseases,2,Percent,2018,0.001716837,0.002025858,0.001444676
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2018,19.87812671,27.89318643,13.87416948
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,2,Percent,2018,0.015544369,0.020443915,0.011822757
3,YLDs (Years Lived with Disability),4749,England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2018,177.1570535,217.7674779,138.6089131
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,2,Percent,2017,0.001382055,0.00193251,0.000962068
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2017,15.8267816,24.58578049,9.463854421
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,2,Percent,2017,0.010659475,0.014510233,0.007394489
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2017,122.1969586,188.4487674,74.27357458
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,957,Enteric infections,2,Percent,2017,0.005116795,0.006132516,0.004314251
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2017,58.65962266,83.30682168,40.00892782
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,961,Other infectious diseases,2,Percent,2017,0.001653898,0.002009554,0.001352151
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2017,18.94209208,27.10760183,13.02987477
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,2,Percent,2017,0.014767824,0.019460734,0.011263593
3,YLDs (Years Lived with Disability),4625,South East England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2017,166.4665877,205.5937702,130.7031108
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2009,0.524687973,0.704293771,0.411882587
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2009,25.1956007,27.84512138,21.71335245
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2009,1.325831693,1.556013119,1.099934578
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2009,1.157818773,1.430314235,1.023869036
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2009,4.054088078,4.555781332,3.426608239
1,Deaths,4625,South East England,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2009,140.8037772,146.1163499,131.6985918
1,Deaths,4625,South East England,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2009,31.4820315,64.24233362,16.28793467
1,Deaths,4625,South East England,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2009,0.01879034,0.020271458,0.017427154
1,Deaths,4625,South East England,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2009,0.099042648,0.105842619,0.088500055
1,Deaths,4625,South East England,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2009,23.41045474,24.45688116,21.60443683
1,Deaths,4625,South East England,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2009,8.191211656,8.574240935,7.493525623
1,Deaths,4625,South East England,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2009,7.430115393,7.626134282,7.235398697
1,Deaths,4625,South East England,3,Both,27,Age-standardized,294,All causes,3,Rate,2009,440.4467837,446.5812903,434.2218331
1,Deaths,4625,South East England,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2009,2.443656836,3.050476038,1.513778078
1,Deaths,4625,South East England,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2009,11.87416246,13.2382962,10.39464959
1,Deaths,4625,South East England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2009,0.602666018,0.795602694,0.488518196
1,Deaths,4625,South East England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2009,26.08546189,27.92566774,22.87897694
1,Deaths,4625,South East England,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2009,1.340913446,1.458068484,1.158772672
1,Deaths,4625,South East England,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2009,0.005309448,0.006274117,0.002913471
1,Deaths,4625,South East England,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,132.6952967,139.9560907,119.3425953
1,Deaths,4625,South East England,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2009,1.123409067,1.412199166,1.003236422
1,Deaths,4625,South East England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2009,4.206053497,4.587185274,3.623056154
1,Deaths,4625,South East England,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2009,30.13058618,31.97042573,26.50843606
1,Deaths,4625,South East England,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2009,1.539596265,2.394261273,0.924577707
1,Deaths,4625,South East England,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2009,4.630866343,4.779987268,4.496699702
1,Deaths,4625,South East England,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2009,4.453365761,4.614953217,4.296900403
1,Deaths,4625,South East England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2009,7.880016262,8.331839695,7.075893411
1,Deaths,4749,England,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2009,150.3624956,154.9282292,141.6700867
1,Deaths,4749,England,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2009,0.018394433,0.019384831,0.017636924
1,Deaths,4749,England,3,Both,27,Age-standardized,294,All causes,3,Rate,2009,479.7187512,481.5981452,477.9658571
1,Deaths,4749,England,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,146.0309643,152.8120706,133.0935612
1,Deaths,4749,England,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2009,0.127480347,0.134605984,0.115237817
1,Deaths,4749,England,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2009,2.568345567,3.114131268,1.588883657
1,Deaths,4749,England,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2009,13.00914201,14.25024818,11.59634234
1,Deaths,4749,England,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2009,0.67399717,0.885011802,0.552006588
1,Deaths,4749,England,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2009,27.32094375,28.9402031,24.25270145
1,Deaths,4749,England,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2009,1.606952817,1.724455307,1.405893563
1,Deaths,4749,England,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2009,26.18142036,27.20850766,24.3694786
1,Deaths,4749,England,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2009,1.225470203,1.508088691,1.095958767
1,Deaths,4749,England,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2009,5.220683263,5.584786738,4.605019368
1,Deaths,4749,England,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2009,5.346881189,5.45419381,5.253119965
1,Deaths,4749,England,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2009,9.140269292,9.592440369,8.280007415
1,Deaths,4749,England,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2009,31.8216761,64.01124899,16.64587917
1,Deaths,4749,England,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2009,7.856313356,7.990694199,7.74717609
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2009,0.007567501,0.009002466,0.005848414
1,Deaths,4749,England,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2009,0.007900722,0.009467666,0.003428639
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2009,0.095310012,0.106154426,0.083212357
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2009,22.52176964,24.01552726,20.61214805
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2009,7.156175973,7.678673809,6.498959599
1,Deaths,4749,England,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2009,35.3924149,37.23172747,30.36210925
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,294,All causes,3,Rate,2009,437.2463681,450.9135511,423.9171543
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2009,3.113144691,3.83843171,1.548497714
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2009,11.49359438,12.9687581,10.09381949
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2009,140.6850618,148.3223321,130.3374719
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2009,31.8048395,64.86302962,16.34505163
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,134.2922901,143.5035101,119.7708533
1,Deaths,4749,England,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2009,1.64244686,2.410776326,0.987066229
1,Deaths,4749,England,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2009,4.838989037,4.949670905,4.743164649
1,Deaths,4749,England,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2009,9.325569964,9.703024901,8.604315083
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2009,0.01931835,0.023645144,0.015324912
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2009,7.382690781,7.826956552,6.933812859
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2009,28.64952438,31.41301568,25.07870622
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2009,1.558765321,2.365645708,0.932803335
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2009,4.674639846,4.976246665,4.390610354
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,973,Substance use disorders,3,Rate,2009,4.118800645,4.457959743,3.758506289
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2009,7.414847967,7.994779007,6.548367909
1,Deaths,4749,England,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2010,25.908089,26.9168852,24.09503044
1,Deaths,4749,England,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2010,31.83323649,64.01378338,16.5403538
1,Deaths,4749,England,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2010,0.123044578,0.129913242,0.111089989
1,Deaths,4749,England,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2010,35.25469821,37.17927894,30.16206255
1,Deaths,4749,England,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2010,1.651268851,2.423454561,0.996384932
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2010,139.9007148,147.3183741,129.1821111
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2010,31.92127569,65.96160599,16.44467383
1,Deaths,44766,West Sussex,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2010,0.093186524,0.10416465,0.081187169
